longitude,latitude,house_age,area,elevator,janitor,parking_space,closing_year,bedroom,living_room,bathroom,residential,property_type_apartment,property_type_detached_house,property_type_mansion,property_type_residential_building,sale_floor_all,sale_floor_basement,sale_floor_other,sale_floor,total_floor,price
121.0163872,24.78443825,14,46.98,1,1,1,112,3,2,2,0,0,0,0,1,0,0,0,5,15,23680000
120.9558257,24.80396155,17,45.18,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,8,13,16000000
120.968217,24.81357114,24,52.35,1,1,0,112,0,0,0,0,0,0,0,1,0,0,0,7,12,9950000
120.9590966,24.81354184,34,34.61,0,1,0,112,3,2,2,1,1,0,0,0,0,0,0,1,5,4800000
120.9740526,24.81692187,30,23.77,1,1,1,112,1,1,1,1,0,0,1,0,0,0,0,7,9,4900000
121.0089508,24.79259174,11,49.94,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,13,15,23100000
120.9325921,24.83896577,15,46.98,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,10,14,11250000
120.9301568,24.8414114,8,33.9,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,4,5,9880000
120.9691606,24.79808727,10,117.25,1,0,0,112,6,2,8,0,0,1,0,0,1,0,0,0,5,28000000
120.9567124,24.81420929,27,15.47,1,1,0,112,0,0,0,0,0,0,1,0,0,0,0,1,5,3360000
120.9563761,24.81407376,43,22.69,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,3,4,4500000
121.0037288,24.79573391,12,58.23,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,12,13,21950000
120.9660657,24.79454737,25,36,0,0,0,112,0,0,0,1,1,0,0,0,0,0,0,3,5,8150000
120.9617985,24.80884767,15,11.33,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,2,10,3930000
120.9503751,24.75566561,25,9.62,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,6,10,2000000
120.9506522,24.75509689,26,9,0,1,0,112,1,1,1,1,1,0,0,0,0,0,0,3,5,1250000
120.9567124,24.81420929,27,15.3,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,1,5,3360000
120.9505676,24.79391105,17,84.44,0,1,0,112,4,3,3,1,0,1,0,0,1,0,0,0,4,24500000
120.9658117,24.81915029,19,57.2,1,1,0,112,4,2,2,1,0,0,0,1,0,0,0,2,14,15800000
120.9857368,24.80403962,15,78.37,1,1,2,112,4,3,3,0,0,0,0,1,0,0,1,0,14,36500000
120.9624012,24.81122235,15,20.97,1,1,1,112,1,1,1,0,0,0,1,0,0,0,0,8,10,7700000
120.9505257,24.79974353,25,37.74,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,4,7,9800000
120.9889319,24.80157508,9,18.87,1,1,0,112,0,0,0,1,0,0,0,1,0,0,0,10,11,6900000
121.0042529,24.79433447,6,50.39,1,1,1,112,2,2,2,0,0,0,0,1,0,0,0,13,15,25550000
120.9668045,24.80581526,8,82.11,1,1,2,112,3,2,3,1,0,0,0,1,0,0,0,4,24,33630000
120.9720344,24.81741809,25,24.06,1,1,0,112,2,2,1,1,0,0,1,0,0,0,0,4,7,5200000
120.9705,24.8222842,27,44.29,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,8,14,11000000
120.9987835,24.78995563,25,10.61,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,3,6,3900000
121.0228438,24.77674499,10,57.2,1,1,2,112,4,4,4,1,0,0,1,0,0,0,0,8,9,16000000
120.9428131,24.8378234,29,34.86,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,2,8,6280000
121.0122937,24.79311516,9,57.38,1,1,1,112,3,1,2,1,0,0,0,1,0,0,0,16,28,21000000
121.0145981,24.79257323,3,32.58,1,1,1,112,1,1,1,0,0,0,0,1,0,0,0,15,21,14300000
120.9596224,24.77829422,29,71.54,0,1,0,112,5,2,3,1,0,1,0,0,1,0,0,0,4,13880000
121.0131831,24.78623527,28,24.09,1,1,0,112,2,2,1,1,0,0,0,1,0,0,0,5,13,9630000
120.9569626,24.80590303,25,26.34,0,0,0,112,5,2,4,1,0,1,0,0,1,0,0,0,2,24000000
121.0177229,24.78876281,13,36.58,1,0,0,112,2,2,1,1,0,0,0,1,0,0,0,6,12,18280000
121.0173465,24.78404991,14,53,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,6,15,27500000
121.008397,24.79398218,8,40.73,1,1,1,112,1,2,2,1,0,0,1,0,0,0,0,8,10,15880000
120.9672058,24.82196752,25,58.11,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,11,22,16700000
120.9750447,24.80252141,15,11.55,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,8,9,6600000
120.9729645,24.8164522,25,7.41,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,4,7,2200000
120.9609079,24.81002116,38,31.87,0,0,0,112,3,1,2,1,1,0,0,0,0,0,0,2,5,3900000
120.961348,24.79427537,31,33.67,1,0,0,112,3,2,1,1,0,0,1,0,0,0,0,3,5,7320000
120.9644346,24.82649021,3,31.93,1,1,1,112,2,2,1,1,0,0,1,0,0,0,0,5,10,12800000
120.9602748,24.81024672,37,49.33,0,0,0,112,4,2,2,1,0,1,0,0,1,0,0,0,2,17000000
120.9683056,24.77616554,18,24.17,1,1,1,112,1,1,1,1,0,0,1,0,0,1,0,0,4,5000000
121.0122937,24.79311516,9,56.36,1,1,1,112,2,2,2,1,0,0,0,1,0,0,0,6,28,26800000
120.9700613,24.79536982,25,26.27,0,0,0,112,3,2,2,1,0,1,0,0,1,0,0,0,2,5000000
120.9673581,24.76924037,1,45.07,1,1,1,112,0,0,0,0,0,0,1,0,0,0,0,4,6,15730000
120.9673581,24.76924037,1,43.52,1,1,1,112,0,0,0,0,0,0,1,0,0,0,0,5,6,15490000
121.0122937,24.79311516,9,57.38,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,25,28,28500000
120.9738503,24.79076593,34,44.2,0,0,0,112,4,2,2,1,1,0,0,0,0,0,0,2,5,7650000
120.9925819,24.79759368,34,36.89,0,1,0,112,4,2,2,1,1,0,0,0,0,0,0,4,5,9000000
120.9398621,24.80221347,7,67.65,0,0,0,112,3,2,4,1,0,1,0,0,1,0,0,0,4,19300000
121.0122937,24.79311516,9,55.22,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,6,28,27000000
120.9282967,24.8413744,20,56.27,0,0,0,112,5,2,3,1,0,1,0,0,1,0,0,0,4,13000000
120.9470391,24.83487261,8,54.2,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,2,8,16500000
120.9369455,24.8388774,8,71.07,0,0,0,112,4,3,5,1,0,1,0,0,1,0,0,0,4,21600000
120.9589782,24.81248546,18,41.12,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,11,14,14500000
120.9624351,24.79734538,26,11.13,1,1,0,112,0,0,0,1,0,0,0,1,0,0,0,13,17,3680000
120.9957765,24.80104273,23,43.44,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,10,12,15680000
120.9798212,24.80795735,16,13.37,1,1,1,112,1,1,1,0,0,0,1,0,0,0,0,6,8,4500000
120.9502592,24.7984072,20,137.95,0,1,0,112,5,2,4,1,0,1,0,0,1,0,0,0,4,27000000
121.0269278,24.77578727,23,10.83,0,0,0,112,1,1,1,1,1,0,0,0,0,0,0,3,4,4800000
120.9518979,24.75531399,16,59.59,0,0,0,112,0,0,0,1,0,1,0,0,1,0,0,0,4,11000000
121.0192651,24.78433859,11,61.05,1,1,2,112,3,2,2,1,0,0,0,1,0,0,0,5,14,32680000
120.9719158,24.81733682,32,6.38,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,4,7,2500000
120.9737767,24.81157689,25,34.43,0,0,0,112,0,0,0,1,1,0,0,0,0,0,0,5,5,9000000
120.9553782,24.81072384,32,13.59,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,6,12,4680000
120.9391325,24.79750023,11,43.15,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,5,11,14500000
120.9748036,24.82092168,15,10.65,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,5,7,4800000
120.9339382,24.83799129,10,36.56,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,2,5,10420000
120.9805623,24.81313085,21,11.76,1,1,1,112,1,1,1,1,0,0,0,1,0,0,0,3,13,2000000
120.9672058,24.82196752,25,21.63,1,1,0,112,2,1,1,1,0,0,0,1,0,0,0,2,20,7000000
120.9672058,24.82196752,25,21.63,1,1,0,112,2,1,1,1,0,0,0,1,0,0,0,17,22,6900000
120.9462309,24.80465362,31,32.37,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,1,5,10000000
120.9693389,24.79694968,39,28.71,0,0,0,112,3,2,1,1,1,0,0,0,0,0,0,5,5,5400000
120.9559566,24.79737972,27,7.65,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,7,7,2400000
120.9565203,24.7692015,18,64.51,1,1,1,112,4,3,3,1,0,0,0,1,0,0,1,0,12,12800000
120.9719653,24.81684928,25,27.43,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,3,5,5950000
120.9479735,24.77680089,25,26.11,0,0,0,112,0,0,0,1,0,1,0,0,1,0,0,0,2,7500000
120.983215,24.80105991,26,37.98,1,1,1,112,2,1,1,0,0,0,1,0,0,0,0,7,9,7600000
120.9506522,24.75509689,26,8.87,0,1,0,112,1,1,1,1,1,0,0,0,0,1,0,0,5,980000
120.9637995,24.79902503,28,29.43,1,1,0,112,2,1,1,0,0,0,0,1,0,0,0,4,14,7000000
120.9507702,24.83184932,40,92.72,0,0,0,112,5,2,3,1,0,1,0,0,1,0,0,0,2,20880000
120.9628018,24.79482649,28,26.57,1,0,0,112,3,2,2,1,0,0,1,0,0,0,0,3,5,7300000
120.9443159,24.79589515,27,31.23,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,9,16,8300000
120.9909101,24.80171967,11,57.79,1,1,1,112,4,2,2,0,0,0,0,1,0,0,0,7,12,29500000
121.0131831,24.78623527,28,23.5,1,1,0,112,2,1,1,1,0,0,0,1,0,0,0,7,13,8000000
120.963628,24.81052746,32,10.42,1,0,0,112,1,1,1,1,0,0,1,0,0,0,0,5,5,4240000
120.963628,24.81052746,32,7.69,1,0,0,112,1,1,1,1,0,0,1,0,0,0,0,5,5,3340000
120.9773198,24.80197102,9,136.76,1,1,3,112,3,2,2,1,0,0,0,1,0,0,0,15,26,46500000
120.9773198,24.80197102,9,133.62,1,1,3,112,3,2,2,1,0,0,0,1,0,0,0,3,26,39880000
120.9289152,24.83253573,3,34.89,1,1,0,112,2,2,2,1,0,0,0,1,0,0,0,7,15,8750000
120.9525403,24.75610871,22,81,0,0,0,112,0,0,0,0,0,1,0,0,1,0,0,0,4,14600000
120.9677904,24.81822981,19,48.71,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,13,13,15200000
120.9806312,24.8152255,25,26.27,1,1,1,112,2,2,1,1,0,0,1,0,0,0,0,7,8,8200000
120.9859746,24.80066295,41,19.19,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,5,5,7390000
120.9196184,24.72024173,28,41.99,1,1,1,112,2,1,1,1,0,0,1,0,0,0,0,9,10,5200000
120.9658786,24.79165816,42,22.9,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,4,5,4680000
120.9640951,24.80306994,11,24.47,1,1,1,112,2,1,2,1,0,0,0,1,0,0,0,6,11,9380000
120.9440378,24.79851334,20,100.61,0,0,1,112,5,2,5,1,0,1,0,0,1,0,0,0,4,21000000
120.9297217,24.78825982,16,8.74,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,6,6,1580000
120.9734491,24.81729195,29,30.8,1,1,0,112,2,1,2,1,0,0,1,0,0,0,0,1,7,12500000
120.9686818,24.81412199,27,15.59,1,1,0,112,2,1,2,1,0,0,0,1,0,0,0,7,12,3000000
120.963628,24.81052746,32,7.69,1,0,0,112,1,1,1,1,0,0,1,0,0,0,0,4,5,3190000
120.9674326,24.82488381,4,47.12,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,4,10,17710000
120.9559624,24.80897248,26,48.91,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,7,13,14450000
121.0148253,24.7898917,10,48.91,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,8,9,25880000
121.0114232,24.79114698,8,46.77,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,23,27,24500000
121.0162199,24.79102013,5,40.74,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,8,14,22700000
120.9470391,24.83487261,8,53.51,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,6,8,15500000
120.9393549,24.80794642,12,67.26,0,1,0,112,5,2,4,1,0,1,0,0,1,0,0,0,4,15500000
121.0172483,24.78941292,12,61.11,1,1,2,112,3,2,2,1,0,0,0,1,0,0,0,11,20,25000000
121.0228438,24.77674499,10,49.43,1,1,3,112,5,1,5,0,0,0,1,0,0,0,0,1,9,26800000
120.9530962,24.80275991,14,53.19,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,9,13,17050000
120.9240583,24.79861288,25,24.31,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,4,5,6250000
120.9567891,24.79267604,28,38.08,0,0,0,112,3,2,2,1,0,1,0,0,1,0,0,0,3,6000000
120.9567297,24.79269408,28,38.08,0,0,0,112,3,2,2,1,0,1,0,0,1,0,0,0,3,6000000
120.9831243,24.81302281,43,30.2,0,0,0,112,4,2,2,1,0,1,0,0,1,0,0,0,2,4700000
120.9275886,24.83388937,1,41.42,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,15,15,9300000
120.9740526,24.81692187,30,21.81,1,1,0,112,2,2,1,1,0,0,1,0,0,0,0,5,9,5000000
120.945108,24.79399944,9,49.02,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,14,15,15300000
120.9617807,24.80255473,1,69.36,1,1,0,112,5,2,3,1,0,1,0,0,1,0,0,0,5,29980000
120.9605557,24.79763381,27,40.91,1,1,0,112,4,2,2,1,0,0,1,0,0,0,0,3,7,8000000
120.9086269,24.74696039,29,30.84,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,2,4,3000000
120.9294546,24.8407881,5,41.19,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,14,14,11175000
120.9554888,24.80583941,2,29.14,1,1,1,112,2,2,1,1,0,0,1,0,0,0,0,5,5,11980000
120.9495786,24.793685,11,45.64,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,9,10,15200000
120.9162895,24.73159803,25,32.31,0,0,0,112,4,2,2,1,0,1,0,0,1,0,0,0,2,4500000
120.953112,24.8134498,49,52.12,0,0,0,112,3,2,3,1,0,1,0,0,1,0,0,0,3,9900000
120.9672385,24.7727886,20,122.03,0,1,0,112,3,2,2,1,0,1,0,0,1,0,0,0,3,29200000
120.9443159,24.79589515,27,48.89,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,9,16,13000000
120.9735578,24.81758991,4,47.46,1,0,0,112,5,2,5,1,0,1,0,0,1,0,0,0,4,14500000
120.9738159,24.81360834,16,59.55,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,27,28,25500000
120.9706577,24.82489351,44,33.03,0,0,0,112,7,2,5,0,0,1,0,0,1,0,0,0,2,12500000
120.9645214,24.79959401,27,10.6,1,0,0,112,2,2,2,1,0,0,1,0,0,0,0,2,6,2440000
121.0125901,24.78980162,4,53.58,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,8,29,26380000
120.9712969,24.7983766,28,23.15,1,1,0,112,2,1,1,1,0,0,1,0,0,0,0,2,10,5800000
120.96357,24.7721377,33,36.87,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,1,7,5150000
120.9515624,24.80438457,45,43.43,0,0,0,112,3,2,2,1,0,1,0,0,1,0,0,0,2,9400000
120.9576272,24.80022422,1,42.88,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,3,5,9000000
121.0171594,24.78985534,10,62.35,1,1,2,112,3,2,2,1,0,0,0,1,0,0,0,7,14,22500000
121.0208269,24.77991434,24,65.91,0,0,1,112,0,0,0,1,0,1,0,0,1,0,0,0,5,21300000
121.0147753,24.78520585,38,33.95,0,0,0,112,0,0,0,1,0,1,0,0,1,0,0,0,2,18860000
121.0260181,24.77635624,11,40.15,1,1,1,112,3,1,3,1,0,0,1,0,0,0,0,2,7,10920000
120.968195,24.82240111,23,46.1,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,13,20,13000000
120.9939064,24.81601212,46,62.78,0,0,0,112,0,0,0,1,0,1,0,0,1,0,0,0,2,32000000
120.9503751,24.75566561,25,9.62,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,5,10,1200000
120.9714838,24.80308959,41,36.24,1,0,0,112,3,2,2,0,0,0,1,0,0,0,0,2,10,12150000
121.0202545,24.78714637,12,75.4,1,1,2,112,4,2,2,1,0,0,0,1,0,0,0,8,24,35100000
120.9799588,24.81375375,25,16.25,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,8,12,5450000
120.9758416,24.82453328,30,32.27,1,0,0,112,3,2,2,1,0,0,1,0,0,0,0,3,5,8000000
120.9687483,24.8249473,30,45.48,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,4,6,13140000
120.9318081,24.80712158,7,76.92,0,0,0,112,5,2,5,0,0,1,0,0,1,0,0,0,5,21100000
120.9971119,24.79754869,26,44.95,1,1,0,112,4,2,2,1,0,0,0,1,0,0,0,8,15,16210000
120.959368,24.80032402,9,30.34,1,1,1,112,2,2,2,0,0,0,1,0,0,0,0,5,9,13000000
120.9311654,24.84245919,8,44.88,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,10,15,12500000
120.9790587,24.81311259,25,16.67,1,1,0,112,2,1,1,1,0,0,1,0,0,0,0,7,7,6400000
120.9787381,24.7787857,19,171.51,1,1,0,112,5,4,6,1,0,1,0,0,1,0,0,0,4,38000000
120.9781471,24.82172575,33,24.84,0,0,0,112,3,2,1,1,1,0,0,0,0,0,0,2,5,5980000
120.9740448,24.80655704,45,28.91,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,4,5,7600000
120.9523561,24.79829051,10,29.69,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,8,15,11900000
120.9798212,24.80795735,16,13.2,1,1,1,112,1,1,1,0,0,0,1,0,0,0,0,6,8,4500000
120.9618712,24.79769734,28,36.71,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,4,12,10800000
121.0169317,24.78850107,14,49.94,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,13,15,23750000
121.0101375,24.79118319,12,42.53,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,8,12,22300000
120.9776431,24.76376186,25,24.47,0,0,0,112,2,2,1,1,1,0,0,0,0,0,0,5,5,4760000
120.929755,24.78186756,41,28.26,0,0,0,112,4,2,2,1,0,1,0,0,1,0,0,0,2,9380000
120.968217,24.81357114,24,57.28,1,1,0,112,3,2,2,0,0,0,0,1,0,0,0,8,12,9350000
120.9668983,24.82522678,1,40.73,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,2,15,17750000
121.0110968,24.79046986,9,72.7,1,1,2,112,4,2,2,1,0,0,0,1,0,0,0,4,25,34300000
120.965022,24.77791638,39,63.17,0,1,0,112,4,2,2,1,0,1,0,0,1,0,0,0,2,17500000
121.0145981,24.79257323,3,45.81,1,1,1,112,2,2,2,1,0,0,0,1,0,0,0,8,21,22780000
120.965052,24.81200848,26,10.66,1,1,0,112,0,0,0,0,0,0,0,1,0,0,0,11,12,2680000
120.9790048,24.78077204,52,49.27,0,0,0,112,4,2,2,0,0,1,0,0,1,0,0,0,3,2000000
121.0131831,24.78623527,28,35.04,1,1,0,112,4,2,2,1,0,0,0,1,0,0,0,6,13,13660000
121.0180586,24.78489852,15,17.68,1,1,1,112,0,0,0,0,0,0,0,1,0,0,0,13,13,9000000
120.97252,24.81359908,25,29.57,0,0,0,112,3,2,1,1,1,0,0,0,0,0,0,3,5,6000000
120.9851239,24.80124069,18,45.53,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,7,14,19700000
120.9256946,24.79150817,51,37.15,0,0,0,112,5,2,2,1,0,1,0,0,1,0,0,0,3,10000000
120.973276,24.79389877,49,55.15,0,0,0,112,3,1,3,0,0,1,0,0,1,0,0,0,3,17800000
120.9516613,24.75349011,22,17.61,0,1,0,112,0,0,0,1,1,0,0,0,0,0,0,4,5,1800000
120.9530178,24.80075553,25,39.85,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,3,9,10500000
120.9686181,24.7918935,25,14.09,0,0,0,112,1,1,1,1,1,0,0,0,0,0,0,1,5,6600000
121.0193342,24.78373367,9,31.34,1,1,1,112,2,2,2,0,0,0,1,0,0,0,0,6,8,16800000
120.9407147,24.79821412,46,33.76,0,0,0,112,6,2,3,1,0,1,0,0,1,0,0,0,2,4147411
120.9635375,24.81549316,25,22.21,0,0,0,112,3,2,1,1,1,0,0,0,0,0,0,3,5,5000000
120.9672058,24.82196752,25,58.11,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,10,20,16300000
120.95663,24.7951318,29,43.31,1,0,1,112,3,1,2,1,0,0,1,0,0,0,0,2,5,7200000
120.9504454,24.77777683,1,129.66,1,0,0,112,12,1,13,1,0,1,0,0,1,0,0,0,4,39500000
121.0149534,24.78581075,17,40.5,1,1,2,112,2,2,1,1,0,0,0,1,0,0,0,7,13,18200000
120.9650703,24.817218,20,53.34,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,7,11,15750000
121.0119868,24.7896211,7,40.52,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,15,23,20980000
121.0139947,24.79107453,3,33.02,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,18,24,17600000
120.9910401,24.78219074,31,45.56,0,0,0,112,4,2,2,1,0,1,0,0,1,0,0,0,3,13000000
121.0119868,24.7896211,7,52.15,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,12,22,26500000
120.9674337,24.82059523,30,52.6,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,5,8,10000000
121.0048071,24.80313736,5,41.44,1,1,1,112,2,2,1,1,0,0,1,0,0,0,0,1,6,15500000
120.9507154,24.79531956,7,41.19,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,9,14,11750000
120.9673581,24.76924037,1,45.07,1,1,1,112,0,0,0,0,0,0,1,0,0,0,0,6,6,16350000
121.0125901,24.78980162,4,52.38,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,17,29,25500000
121.0120852,24.78451992,49,26.87,0,0,0,112,0,0,0,1,0,1,0,0,1,0,0,0,2,13500000
120.9673581,24.76924037,1,35.95,1,1,1,112,0,0,0,0,0,0,1,0,0,0,0,4,6,12180000
120.9734243,24.79416965,25,39.75,0,0,0,112,0,0,0,0,0,1,0,0,1,0,0,0,2,17500000
120.9672058,24.82196752,25,35.68,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,2,21,9550000
120.9567124,24.81420929,27,12.96,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,4,5,3140000
120.9565203,24.7692015,18,65.52,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,8,12,14350000
120.9731615,24.82063248,32,73.02,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,10,12,15250000
120.962288,24.79302063,42,24.22,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,5,5,3970000
120.9757657,24.80769493,35,30.29,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,4,5,7800000
120.9773198,24.80197102,9,136.38,1,1,3,112,3,2,2,1,0,0,0,1,0,0,0,20,26,48810000
121.0097221,24.79102972,10,31.58,1,1,1,112,1,1,1,1,0,0,0,1,0,0,0,2,14,14800000
120.9516613,24.75349011,22,24.86,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,4,5,3840000
120.9515249,24.79920214,16,32.28,1,1,1,112,2,1,1,1,0,0,0,1,0,0,0,6,15,8500000
120.9939368,24.80170177,25,39.17,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,10,12,13580000
120.978841,24.81340148,17,10.95,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,2,8,4600000
120.9701315,24.79111735,25,65.42,1,0,0,112,4,2,5,0,0,1,0,0,1,0,0,0,3,21500000
120.9719158,24.81733682,32,9.88,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,7,7,2500000
120.9767846,24.80727977,9,13.43,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,6,12,5800000
120.9619571,24.80774623,27,10.48,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,3,6,2600000
120.9776431,24.76376186,26,48.87,0,1,1,112,3,2,2,1,1,0,0,0,0,0,0,5,5,5900000
121.0139447,24.78681302,11,57.84,1,1,1,112,2,2,2,1,0,0,0,1,0,0,0,19,20,27500000
120.9671631,24.79641654,29,44.07,1,1,1,112,4,2,2,1,0,0,1,0,0,0,0,3,7,13220000
120.9748036,24.82092168,15,16.06,1,1,2,112,1,1,1,0,0,0,1,0,0,0,0,5,7,6820000
121.0122937,24.79311516,9,79.41,1,1,2,112,4,2,2,1,0,0,0,1,0,0,0,10,28,37080000
120.9589782,24.81248546,18,43.49,1,1,1,112,3,1,2,1,0,0,0,1,0,0,0,9,14,14000000
120.9589782,24.81248546,18,45.11,1,1,1,112,1,1,1,1,0,0,0,1,0,0,0,9,14,14500000
120.9554996,24.80313082,14,15.54,1,1,0,112,2,1,1,0,0,0,1,0,0,0,0,3,10,6500000
120.9677996,24.82096548,28,26.9,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,10,15,7400000
120.9741424,24.81331046,29,24.89,1,1,0,112,2,2,2,1,0,0,0,1,0,0,0,8,12,7350000
120.9740526,24.81692187,30,14.98,1,1,1,112,1,1,1,1,0,0,1,0,0,0,0,7,9,5700000
120.9293966,24.83844968,5,32.47,1,1,1,112,2,1,1,1,0,0,0,1,0,0,0,4,15,8880000
120.968195,24.82240111,23,21.16,1,1,0,112,2,1,1,1,0,0,0,1,0,0,0,10,20,7450000
120.958641,24.81507657,25,38.3,0,0,0,112,4,2,2,1,0,1,0,0,1,0,0,0,2,12000000
120.963628,24.81052746,32,7.69,1,0,0,112,1,1,1,1,0,0,1,0,0,0,0,2,5,3210000
120.9444258,24.79352968,28,52.04,1,1,0,112,1,1,1,0,0,0,0,1,0,0,1,0,12,8860000
120.960471,24.81537501,42,14.8,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,7,7,3550000
121.0202545,24.78714637,12,72.55,1,1,2,112,4,2,2,1,0,0,0,1,0,0,0,14,24,36800000
120.9516313,24.80532358,1,76.97,1,1,2,112,4,2,2,1,0,0,0,1,0,0,0,12,12,29400000
120.9726024,24.79888245,25,31.15,0,0,0,112,4,2,3,1,0,1,0,0,1,0,0,0,3,10000000
120.9878029,24.81645415,35,46.46,0,0,0,112,5,2,2,0,0,1,0,0,1,0,0,0,2,11500000
120.9781391,24.81111713,16,70.2,0,0,0,112,5,2,7,0,0,1,0,0,1,0,0,0,4,31700000
120.9592127,24.82158635,9,27.77,1,1,1,112,2,2,2,0,0,0,1,0,0,0,0,3,9,9650000
120.970181,24.7910993,25,68.28,1,0,0,112,4,2,5,0,0,1,0,0,1,0,0,0,3,26500000
120.9610504,24.7972096,25,6.9,1,1,0,112,0,0,0,1,0,0,0,1,0,0,0,8,12,1650000
120.9635458,24.82098256,34,23.77,0,0,0,112,3,2,1,1,1,0,0,0,0,0,0,2,5,4200000
120.964653,24.7887326,25,97.6,0,0,0,112,5,1,3,1,1,0,0,0,0,0,1,0,4,37094031
